id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,visibility,winddir,windgust,windspeed
98462,2017-02-25T15:30:00,53.4005292,49.5018821,,0.0,,,,,,,,
98473,2017-02-25T15:30:00,52.514477,13.239358,6.0,0.0,37.0,65.39,,2017-02-25T17:38:53+01:00,10.0,236.0,,18.8
98443,2017-02-25T15:30:00,48.218777,11.624748,7.6,0.0,,43.5,,2017-02-25T17:51:33+01:00,10.0,120.0,,8.1
98452,2017-02-25T15:30:00,51.037704,7.002651,,0.0,,,,,,,,
98482,2017-02-25T15:30:00,51.345833,12.348056,7.0,0.0,25.4,61.04,,2017-02-25T17:44:16+01:00,10.0,211.0,,22.7
6508,2017-02-25T16:00:00,53.438801,-2.966328,10.6,0.0,85.4,81.9,1003.1,2017-02-25T17:42:18Z,36.1,218.0,53.6,35.7
6485,2017-02-25T16:00:00,51.481579,-0.191094,9.9,0.0,21.0,78.66,1011.6,2017-02-25T17:34:16Z,11.6,227.0,46.8,23.2
6497,2017-02-25T16:00:00,51.398333,-0.085556,9.0,0.0,59.5,83.83,1012.2,2017-02-25T17:33:59Z,10.8,229.0,47.3,21.6
6530,2017-02-25T16:00:00,52.509068,-1.963892,8.9,0.0,83.8,89.43,1007.1,2017-02-25T17:39:47Z,34.7,207.0,52.0,26.6
6518,2017-02-25T16:00:00,53.746111,-0.367778,10.0,0.0,46.9,82.16,1001.7,2017-02-25T17:31:23Z,23.0,221.0,60.8,40.5
405262,2017-02-25T16:15:00,37.356483,-5.981768,17.2,0.0,74.6,74.35,1020.9,2017-02-25T19:14:00+01:00,14.3,225.0,11.2,4.0
255689,2017-02-25T17:00:00,48.566285,-3.164599,10.8,0.0,85.4,68.75,1015.7,2017-02-25T18:50:19+01:00,27.5,220.0,49.2,26.4
301981,2017-02-25T18:00:00,40.827967,14.193008,12.0,0.0,53.6,70.57,,2017-02-25T17:49:50+01:00,10.0,57.0,,24.1
405273,2017-02-25T18:30:00,40.3404,-3.7607,16.2,0.0,,48.03,,2017-02-25T19:02:13+01:00,10.0,204.0,7.5,7.2
98492,2017-02-25T18:30:00,52.514477,13.239358,5.8,0.0,0.0,66.24,,2017-02-25T17:38:53+01:00,10.0,208.0,,14.8
6542,2017-02-25T18:30:00,51.649836,-0.401486,8.8,0.0,98.1,88.27,,2017-02-25T17:34:52Z,10.0,218.0,,25.6
255707,2017-02-25T20:00:00,50.631111,3.1375,8.1,0.0,69.9,75.32,1016.2,2017-02-25T18:22:12+01:00,26.9,220.0,25.0,18.0
255717,2017-02-25T20:00:00,47.4695,-0.55402,8.3,0.0,0.0,63.66,1018.5,2017-02-25T18:41:18+01:00,19.9,180.0,13.0,7.6
255729,2017-02-25T20:00:00,48.107458,-1.712839,8.8,0.0,99.8,72.22,1017.9,2017-02-25T18:45:06+01:00,26.8,211.0,30.5,16.1
255700,2017-02-25T20:00:00,48.6955,6.210687,3.9,0.0,79.0,76.1,1020.7,2017-02-25T18:12:36+01:00,14.9,3.0,5.5,0.1
301984,2017-02-25T20:45:00,45.109444,7.641111,6.9,0.0,0.0,53.1,,2017-02-25T18:11:22+01:00,10.0,246.0,3.8,2.1
405283,2017-02-25T20:45:00,43.181728,-2.475875,9.3,0.0,,71.6,,2017-02-25T18:54:04+01:00,10.0,349.0,3.2,0.9
405293,2017-02-26T12:00:00,41.34786,2.075622,13.7,0.0,8.8,73.12,1022.6,2017-02-26T18:39:00+01:00,19.2,228.0,,19.6
301987,2017-02-26T12:30:00,38.152767,13.342275,15.0,0.0,25.0,78.57,,2017-02-26T17:56:56+01:00,10.0,8.0,6.5,7.5
6552,2017-02-26T14:30:00,51.390098,0.021055,10.3,0.0,89.0,79.34,,2017-02-26T17:35:20Z,10.0,230.0,51.6,30.5
255739,2017-02-26T15:00:00,45.460833,4.390278,14.9,0.0,95.2,36.21,1016.4,2017-02-26T18:25:22+01:00,26.2,307.0,16.4,10.8
302002,2017-02-26T15:00:00,41.933886,12.454786,15.7,0.0,21.6,57.64,1016.5,2017-02-26T17:56:52+01:00,11.3,244.0,,11.9
301999,2017-02-26T15:00:00,45.435356,10.968647,14.0,0.0,1.5,40.71,1018.5,2017-02-26T17:59:04+01:00,10.0,252.0,,7.7
301990,2017-02-26T15:00:00,44.416431,8.952428,13.9,0.0,0.0,44.55,1017.8,2017-02-26T18:08:16+01:00,10.0,156.0,15.4,7.5
301993,2017-02-26T15:00:00,39.079167,17.116667,8.9,0.0,25.6,84.07,1017.9,2017-02-26T17:40:58+01:00,1.6,90.0,,22.2
301996,2017-02-26T15:00:00,44.714722,10.649722,12.7,0.0,7.4,40.22,1019.5,2017-02-26T18:01:09+01:00,14.3,21.0,,9.5
98501,2017-02-26T15:30:00,48.743317,11.483741,11.0,0.0,54.6,37.62,,2017-02-26T17:53:01+01:00,10.0,230.0,,9.4
405302,2017-02-26T16:15:00,40.40483,-3.72174,13.9,0.0,29.4,62.46,1019.1,2017-02-26T19:03:08+01:00,11.6,220.0,,14.7
255750,2017-02-26T17:00:00,45.75322,4.97318,14.0,0.0,12.0,41.51,1016.7,2017-02-26T18:22:42+01:00,27.7,345.0,5.7,0.2
98511,2017-02-26T17:30:00,51.553673,7.07057,10.9,0.0,66.8,69.78,,2017-02-26T18:06:52+01:00,10.0,224.0,35.3,26.3
405323,2017-02-26T18:30:00,43.536284,-5.637397,15.5,0.0,25.0,74.1,,2017-02-26T19:07:38+01:00,10.0,9.0,3.2,0.0
405311,2017-02-26T18:30:00,43.263476,-2.94815,14.9,0.0,50.0,71.98,,2017-02-26T18:57:09+01:00,10.0,31.0,24.7,7.4
405332,2017-02-26T20:45:00,39.944119,-0.103474,10.8,0.0,,86.37,,2017-02-26T18:49:05+01:00,10.0,334.0,1.3,0.3
302005,2017-02-26T20:45:00,45.478025,9.124206,7.9,0.0,1.6,60.36,,2017-02-26T18:06:24+01:00,10.0,40.0,,3.5
255761,2017-02-26T21:00:00,43.27197,5.39114,8.7,0.0,19.4,78.5,1018.1,2017-02-26T18:23:45+01:00,13.4,138.0,9.8,8.7
302007,2017-02-27T20:45:00,43.780822,11.282258,9.0,0.0,26.5,81.82,,2017-02-27T18:00:56+01:00,10.0,150.0,,5.3
6563,2017-02-27T21:00:00,52.620278,-1.142222,2.2,0.0,17.3,92.81,982.8,2017-02-27T17:40:03Z,27.7,217.0,,11.6
405341,2017-02-28T19:30:00,43.301376,-1.973602,8.4,0.0,32.7,80.5,,2017-02-28T18:55:46+01:00,10.0,156.0,7.9,2.4
405350,2017-02-28T21:30:00,36.734209,-4.426602,13.7,0.0,25.0,59.07,,2017-02-28T19:11:15+01:00,10.0,295.0,37.8,29.3
405360,2017-02-28T21:30:00,39.474602,-0.358257,14.9,0.0,,56.6,,2017-02-28T18:52:44+01:00,10.0,254.0,17.2,20.6
405369,2017-03-01T19:30:00,42.796677,-1.637141,11.0,0.0,25.1,66.49,,2017-03-01T18:56:08+01:00,10.0,170.0,,7.5
405379,2017-03-01T19:30:00,41.38089,2.122813,13.0,0.0,0.0,68.96,,2017-03-01T18:42:19+01:00,10.0,229.0,,13.6
255438,2017-03-01T19:30:00,42.6514,9.442619,11.3,0.0,25.0,47.26,,2017-03-01T18:11:54+01:00,10.0,299.0,67.7,32.9
405391,2017-03-01T21:30:00,42.211852,-8.739721,13.3,0.0,50.0,83.6,,2017-03-01T19:25:05+01:00,6.0,268.0,7.9,4.9
405401,2017-03-01T21:30:00,40.453068,-3.688354,10.9,0.0,,67.75,,2017-03-01T19:06:21+01:00,10.0,196.0,,1.5
405410,2017-03-01T21:30:00,37.152966,-3.595736,11.6,0.0,,64.9,,2017-03-01T19:08:35+01:00,10.0,77.0,9.4,4.7
405420,2017-03-02T20:45:00,43.3713,-8.396,12.5,0.0,49.4,73.95,,2017-03-02T19:23:57+01:00,10.0,202.0,16.2,15.3
405428,2017-03-02T21:30:00,37.384046,-5.970592,15.0,0.0,,79.75,,2017-03-02T19:18:54+01:00,10.0,222.0,6.9,3.4
98520,2017-03-03T20:30:00,48.322971,10.885949,6.0,0.0,90.0,70.14,,2017-03-03T18:03:43+01:00,10.0,104.0,,3.1
405438,2017-03-03T20:45:00,37.356483,-5.981768,9.6,0.0,25.0,73.87,,2017-03-03T19:19:56+01:00,10.0,251.0,15.1,6.6
255775,2017-03-03T20:45:00,44.897222,-0.561667,10.9,0.0,48.8,93.55,,2017-03-03T18:52:36+01:00,7.1,281.0,,15.0
405448,2017-03-04T13:00:00,40.3404,-3.7607,6.1,0.0,64.1,71.08,1009.6,2017-03-04T19:10:04+01:00,25.3,202.0,,13.4
6586,2017-03-04T13:30:00,53.46315,-2.291444,10.3,0.0,84.5,58.29,,2017-03-04T17:52:59Z,10.0,262.0,48.2,18.6
302009,2017-03-04T15:00:00,41.933886,12.454786,14.0,0.0,59.7,84.51,1009.7,2017-03-04T18:04:03+01:00,7.7,146.0,48.2,33.0
98528,2017-03-04T15:30:00,51.492493,7.451885,15.2,0.0,0.0,48.19,,2017-03-04T18:16:01+01:00,10.0,55.0,3.2,2.8
98540,2017-03-04T15:30:00,50.001053,8.245478,,0.0,,,,,,,,
98549,2017-03-04T15:30:00,50.933445,6.876095,14.9,0.0,82.7,51.65,,2017-03-04T18:18:53+01:00,10.0,136.0,,5.5
98558,2017-03-04T15:30:00,53.066394,8.837628,14.0,0.0,25.0,58.62,,2017-03-04T18:08:50+01:00,10.0,160.0,14.4,11.1
98568,2017-03-04T15:30:00,49.23906,8.88775,15.9,0.0,,41.02,,2017-03-04T18:12:26+01:00,10.0,110.0,,8.5
6596,2017-03-04T16:00:00,52.620278,-1.142222,10.0,0.0,78.2,58.82,985.9,2017-03-04T17:49:17Z,38.9,188.0,,18.2
6607,2017-03-04T16:00:00,52.988419,-2.175398,8.1,0.0,81.5,70.55,984.4,2017-03-04T17:53:02Z,46.4,161.0,,19.8
6639,2017-03-04T16:00:00,52.509068,-1.963892,8.3,0.0,56.0,82.56,985.3,2017-03-04T17:52:41Z,18.2,197.0,,15.5
6618,2017-03-04T16:00:00,51.642763,-3.934579,6.4,0.0,12.6,92.34,987.2,2017-03-04T18:01:28Z,19.5,260.0,50.0,24.6
6629,2017-03-04T16:00:00,51.649836,-0.401486,9.8,0.0,48.8,65.05,988.0,2017-03-04T17:47:19Z,24.1,207.0,40.7,26.6
405457,2017-03-04T16:15:00,43.181728,-2.475875,11.2,0.0,56.7,58.34,1006.6,2017-03-04T19:02:55+01:00,22.8,308.0,45.5,20.0
255785,2017-03-04T17:00:00,48.841389,2.253056,8.0,0.0,54.4,88.56,994.1,2017-03-04T18:39:22+01:00,32.1,221.0,16.8,8.0
302011,2017-03-04T18:00:00,44.416431,8.952428,11.1,0.0,45.2,74.86,1005.4,2017-03-04T18:16:14+01:00,10.0,200.0,,27.2
6651,2017-03-04T18:30:00,53.430622,-2.960919,7.5,0.0,50.0,79.15,,2017-03-04T17:55:42Z,10.0,200.0,,19.3
405467,2017-03-04T18:30:00,39.944119,-0.103474,12.4,0.0,25.0,53.33,,2017-03-04T18:55:42+01:00,10.0,282.0,11.4,5.4
98578,2017-03-04T18:30:00,51.175213,6.383958,12.7,0.0,100.0,68.35,,2017-03-04T18:20:37+01:00,9.9,1.0,,6.3
255807,2017-03-04T20:00:00,42.6514,9.442619,10.0,0.0,24.2,67.1,1009.7,2017-03-04T18:15:35+01:00,13.3,235.0,26.3,12.9
255826,2017-03-04T20:00:00,49.179461,-0.396767,7.2,0.0,13.4,81.22,995.8,2017-03-04T18:49:40+01:00,27.3,240.0,37.2,22.4
255817,2017-03-04T20:00:00,47.324383,5.068342,6.7,0.0,74.2,82.81,1001.4,2017-03-04T18:29:25+01:00,33.3,201.0,35.9,25.7
255795,2017-03-04T20:00:00,43.622222,3.811944,9.4,0.0,69.1,59.31,1007.8,2017-03-04T18:37:25+01:00,32.1,277.0,28.0,13.5
255838,2017-03-04T20:00:00,49.109813,6.159511,7.0,0.0,92.2,87.8,995.7,2017-03-04T18:23:29+01:00,29.3,185.0,34.8,19.5
405476,2017-03-04T20:45:00,41.38089,2.122813,10.4,0.0,15.0,58.92,,2017-03-04T18:45:48+01:00,10.0,246.0,,13.6
302013,2017-03-04T20:45:00,45.478025,9.124206,9.2,0.0,90.0,90.84,,2017-03-04T18:14:42+01:00,9.8,120.0,,5.5
405486,2017-03-05T12:00:00,43.536284,-5.637397,16.1,0.0,7.6,66.65,1015.2,2017-03-05T19:16:34+01:00,15.7,213.0,16.2,9.8
302015,2017-03-05T12:30:00,45.708889,9.680833,13.3,0.0,50.0,62.98,,2017-03-05T18:13:40+01:00,10.0,190.0,,1.5
6662,2017-03-05T14:30:00,51.390098,0.021055,9.1,0.0,45.9,71.04,,2017-03-05T17:47:38Z,10.0,241.0,49.8,28.7
302021,2017-03-05T15:00:00,46.081603,13.200136,5.6,0.0,0.0,79.03,1008.1,2017-03-05T17:59:18+01:00,1.5,178.0,27.5,14.2
255849,2017-03-05T15:00:00,47.748747,-3.369367,10.6,0.0,87.5,75.89,1003.7,2017-03-05T19:04:21+01:00,11.2,276.0,66.2,41.4
302019,2017-03-05T15:00:00,39.22977,9.12129,16.2,0.0,49.7,51.62,,2017-03-05T18:20:18+01:00,10.0,290.0,24.1,10.6
302025,2017-03-05T15:00:00,39.079167,17.116667,9.8,0.0,41.1,81.78,1015.5,2017-03-05T17:48:23+01:00,10.0,308.0,,21.9
302023,2017-03-05T15:00:00,45.04175,7.650014,9.9,0.0,44.6,54.17,,2017-03-05T18:22:18+01:00,14.2,196.0,,6.4
302017,2017-03-05T15:00:00,43.726389,10.955,11.9,0.0,19.4,82.07,,2017-03-05T18:10:00+01:00,9.0,12.0,1.4,1.2
98589,2017-03-05T15:30:00,50.068779,8.64629,,0.0,,,,,,,,
405495,2017-03-05T16:15:00,40.40483,-3.72174,12.5,0.0,63.2,78.46,1018.8,2017-03-05T19:10:58+01:00,15.8,232.0,,22.2
255861,2017-03-05T17:00:00,43.59884,1.43786,13.2,0.0,55.7,70.6,1014.6,2017-03-05T18:48:12+01:00,16.9,292.0,62.7,28.0
6673,2017-03-05T17:00:00,54.91443,-1.388159,6.5,0.0,66.7,82.17,990.0,2017-03-05T17:49:44Z,24.3,75.0,,11.5
98598,2017-03-05T17:30:00,53.587357,9.899214,,0.0,,,,,,,,
405504,2017-03-05T18:30:00,28.10505,-15.41948,,0.0,,,,,,,,
302027,2017-03-05T20:45:00,44.492314,11.309667,11.2,0.0,27.1,56.27,,2017-03-05T18:08:03+01:00,10.0,187.0,16.1,12.6
405515,2017-03-05T20:45:00,43.263476,-2.94815,12.9,0.0,25.2,93.6,,2017-03-05T19:05:59+01:00,7.0,266.0,4.7,1.9
255870,2017-03-05T21:00:00,43.727606,7.415614,6.5,0.0,0.0,81.94,1010.5,2017-03-05T18:24:11+01:00,31.8,242.0,15.2,7.5
405524,2017-03-06T20:45:00,42.837167,-2.688294,8.9,0.0,25.0,78.21,,2017-03-06T19:06:28+01:00,10.0,348.0,13.0,2.2
6685,2017-03-06T21:00:00,51.538736,-0.016552,6.7,0.0,8.7,78.71,1011.2,2017-03-06T17:49:23Z,26.8,266.0,,13.8
405042,2017-03-08T18:45:00,43.3713,-8.396,14.7,0.0,,68.71,,2017-03-08T19:31:28+01:00,10.0,7.0,14.4,6.9
6697,2017-03-08T21:00:00,53.483176,-2.20038,7.4,0.0,1.0,82.82,1013.1,2017-03-08T18:00:10Z,21.5,207.0,,9.6
255881,2017-03-10T19:00:00,43.705139,7.192583,15.7,0.0,38.1,64.74,1016.8,2017-03-10T18:31:22+01:00,27.0,356.0,3.6,0.3
98607,2017-03-10T20:30:00,51.037704,7.002651,,0.0,,,,,,,,
302029,2017-03-10T20:45:00,45.109444,7.641111,15.3,0.0,0.0,46.51,,2017-03-10T18:28:57+01:00,10.0,287.0,3.9,2.1
405534,2017-03-10T20:45:00,41.34786,2.075622,15.2,0.0,0.0,72.07,,2017-03-10T18:52:51+01:00,10.0,267.0,,11.6
255892,2017-03-10T20:45:00,43.27197,5.39114,15.3,0.0,,53.67,,2017-03-10T18:38:46+01:00,10.0,294.0,,14.9
405543,2017-03-11T13:00:00,39.474602,-0.358257,20.7,0.0,37.8,53.39,1016.9,2017-03-11T19:04:22+01:00,10.7,133.0,7.9,4.9
98626,2017-03-11T15:30:00,52.514477,13.239358,8.1,0.0,50.0,65.01,,2017-03-11T18:04:28+01:00,10.0,40.0,,6.5
98655,2017-03-11T15:30:00,51.345833,12.348056,,0.0,,,,,,,,
98616,2017-03-11T15:30:00,48.218777,11.624748,,0.0,,,,,,,,
98645,2017-03-11T15:30:00,52.514477,13.239358,8.1,0.0,50.0,65.01,,2017-03-11T18:04:28+01:00,10.0,40.0,,6.5
98636,2017-03-11T15:30:00,53.4005292,49.5018821,,0.0,,,,,,,,
6706,2017-03-11T16:00:00,50.735278,-1.838333,10.8,0.0,97.3,86.41,1016.2,2017-03-11T18:05:45Z,18.8,168.0,,11.4
6729,2017-03-11T16:00:00,53.746111,-0.367778,12.7,0.0,75.3,82.44,1015.4,2017-03-11T17:58:18Z,8.1,148.0,,7.6
6717,2017-03-11T16:00:00,53.438801,-2.966328,12.3,0.0,87.0,79.19,1014.5,2017-03-11T18:08:53Z,24.0,156.0,,4.5
405552,2017-03-11T16:15:00,37.384046,-5.970592,26.2,0.0,60.4,49.46,1017.8,2017-03-11T19:27:32+01:00,19.6,211.0,17.6,6.6
255903,2017-03-11T16:45:00,43.727606,7.415614,14.5,0.0,,78.5,,2017-03-11T18:31:43+01:00,10.0,197.0,13.0,5.0
405561,2017-03-11T18:30:00,36.734209,-4.426602,20.4,0.0,,63.03,,2017-03-11T19:21:34+01:00,10.0,321.0,12.8,5.7
98664,2017-03-11T18:30:00,48.743317,11.483741,8.0,0.0,4.8,53.11,,2017-03-11T18:13:21+01:00,10.0,79.0,,12.8
255936,2017-03-11T20:00:00,48.107458,-1.712839,13.7,0.0,100.0,68.77,1015.9,2017-03-11T19:06:28+01:00,22.0,254.0,8.7,7.3
255913,2017-03-11T20:00:00,48.6955,6.210687,8.8,0.0,0.0,65.92,1018.3,2017-03-11T18:34:29+01:00,28.1,40.0,9.4,7.6
255946,2017-03-11T20:00:00,48.566285,-3.164599,10.8,0.0,83.2,93.08,1016.3,2017-03-11T19:12:05+01:00,7.3,356.0,11.1,2.6
255924,2017-03-11T20:00:00,43.622222,3.811944,12.1,0.0,57.5,79.22,1017.4,2017-03-11T18:46:11+01:00,39.0,79.0,11.8,6.1
405571,2017-03-11T20:45:00,37.152966,-3.595736,18.7,0.0,,49.04,,2017-03-11T19:18:06+01:00,10.0,238.0,4.3,0.7
302031,2017-03-11T20:45:00,44.416431,8.952428,10.9,0.0,0.0,67.06,,2017-03-11T18:25:18+01:00,10.0,333.0,7.5,1.7
405580,2017-03-12T12:00:00,43.301376,-1.973602,12.0,0.0,58.4,92.8,1019.5,2017-03-12T19:10:41+01:00,4.1,211.0,44.5,15.6
302033,2017-03-12T12:30:00,44.714722,10.649722,18.2,0.0,,64.08,,2017-03-12T18:19:41+01:00,10.0,350.0,0.0,0.2
255957,2017-03-12T15:00:00,45.460833,4.390278,14.8,0.0,57.4,63.26,1012.3,2017-03-12T18:44:29+01:00,21.5,7.0,23.6,12.8
302043,2017-03-12T15:00:00,42.455278,14.229444,13.0,0.0,0.0,58.29,,2017-03-12T18:06:06+01:00,10.0,50.0,17.6,18.3
302035,2017-03-12T15:00:00,45.478025,9.124206,14.5,0.0,0.0,30.73,1012.7,2017-03-12T18:25:32+01:00,,206.0,24.1,6.6
302041,2017-03-12T15:00:00,45.435356,10.968647,14.9,0.0,0.6,35.63,1013.3,2017-03-12T18:18:09+01:00,11.2,160.0,,9.5
302039,2017-03-12T15:00:00,40.827967,14.193008,15.8,0.0,23.8,39.68,,2017-03-12T18:06:45+01:00,10.0,198.0,29.5,11.1
302037,2017-03-12T15:00:00,43.780822,11.282258,16.2,0.0,0.3,33.9,,2017-03-12T18:17:28+01:00,10.2,140.0,11.2,5.3
98674,2017-03-12T15:30:00,51.553673,7.07057,14.7,0.0,0.0,25.29,,2017-03-12T18:31:24+01:00,10.0,130.0,,15.8
405589,2017-03-12T16:15:00,43.3713,-8.396,11.2,0.0,2.3,72.29,1029.5,2017-03-12T19:36:23+01:00,12.7,314.0,40.0,20.8
255967,2017-03-12T17:00:00,45.75322,4.97318,16.7,0.0,97.4,59.7,1011.7,2017-03-12T18:42:03+01:00,32.9,8.0,15.6,11.3
6739,2017-03-12T17:00:00,53.430622,-2.960919,8.7,0.0,73.8,92.94,1017.9,2017-03-12T18:10:44Z,18.1,310.0,,18.7
98683,2017-03-12T17:30:00,53.587357,9.899214,,0.0,,,,,,,,
405599,2017-03-12T18:30:00,42.211852,-8.739721,12.7,0.0,50.0,60.58,,2017-03-12T19:38:08+01:00,10.0,88.0,5.7,3.8
302045,2017-03-12T20:45:00,38.152767,13.342275,12.3,0.0,0.0,69.91,,2017-03-12T18:10:57+01:00,10.0,168.0,4.7,4.5
405608,2017-03-12T20:45:00,40.453068,-3.688354,9.4,0.0,50.0,54.15,,2017-03-12T19:18:27+01:00,10.0,36.0,38.5,20.9
255978,2017-03-12T21:00:00,47.748747,-3.369367,8.8,0.0,9.5,77.94,1022.9,2017-03-12T19:14:44+01:00,15.4,333.0,36.7,18.8
302047,2017-03-13T20:45:00,41.933886,12.454786,9.6,0.0,8.3,81.52,,2017-03-13T18:14:31+01:00,10.0,183.0,,9.3
405617,2017-03-13T20:45:00,42.796677,-1.637141,9.0,0.0,50.0,87.3,,2017-03-13T19:10:42+01:00,10.0,310.0,,20.5
255989,2017-03-17T19:00:00,49.109813,6.159511,9.6,0.0,0.0,74.9,1017.8,2017-03-17T18:43:47+01:00,11.0,250.0,31.7,17.1
98693,2017-03-17T20:30:00,51.492493,7.451885,7.6,0.0,0.0,51.95,,2017-03-17T18:38:26+01:00,10.0,236.0,17.6,14.4
256000,2017-03-17T20:45:00,50.631111,3.1375,7.9,0.0,49.0,70.87,,2017-03-17T18:55:47+01:00,10.0,259.0,,31.6
405628,2017-03-17T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,
405638,2017-03-18T13:00:00,43.181728,-2.475875,13.3,0.0,70.7,64.2,1026.0,2017-03-18T19:19:57+01:00,12.1,46.0,20.5,8.8
6783,2017-03-18T13:30:00,52.509068,-1.963892,13.1,0.0,100.0,83.47,,2017-03-18T18:17:51Z,10.0,210.0,17.9,10.8
98742,2017-03-18T15:30:00,49.23906,8.88775,8.6,0.0,90.9,98.02,,2017-03-18T18:34:24+01:00,10.0,228.0,22.7,17.6
98722,2017-03-18T15:30:00,48.322971,10.885949,8.5,0.0,53.3,81.55,,2017-03-18T18:26:24+01:00,9.2,244.0,,34.6
98732,2017-03-18T15:30:00,53.066394,8.837628,9.0,0.0,25.0,61.62,,2017-03-18T18:34:35+01:00,10.0,300.0,25.9,34.9
98712,2017-03-18T15:30:00,50.933445,6.876095,11.5,0.0,42.1,93.04,,2017-03-18T18:42:27+01:00,6.2,279.0,,26.0
98702,2017-03-18T15:30:00,52.431561,10.803541,8.7,0.0,80.2,56.37,,2017-03-18T18:26:43+01:00,10.0,298.0,,29.4
6805,2017-03-18T16:00:00,53.438801,-2.966328,10.7,0.0,50.4,95.16,1007.7,2017-03-18T18:21:52Z,12.2,267.0,,27.7
6793,2017-03-18T16:00:00,51.398333,-0.085556,13.6,0.0,55.3,77.65,1011.1,2017-03-18T18:10:19Z,40.0,269.0,48.2,28.6
6837,2017-03-18T16:00:00,51.538736,-0.016552,14.2,0.0,19.9,74.82,1010.9,2017-03-18T18:10:03Z,29.7,268.0,48.2,29.1
6816,2017-03-18T16:00:00,52.988419,-2.175398,11.0,0.0,86.5,93.0,1008.1,2017-03-18T18:18:42Z,14.1,284.0,46.4,21.4
6827,2017-03-18T16:00:00,54.91443,-1.388159,9.8,0.0,70.2,85.84,1004.8,2017-03-18T18:15:33Z,34.9,252.0,,20.5
405648,2017-03-18T16:15:00,43.263476,-2.94815,14.2,0.0,52.0,63.2,1025.3,2017-03-18T19:21:51+01:00,14.1,36.0,,14.1
256010,2017-03-18T17:00:00,47.255631,-1.525375,11.9,0.0,99.7,83.34,1022.2,2017-03-18T19:16:07+01:00,21.5,270.0,40.1,15.4
302049,2017-03-18T18:00:00,45.04175,7.650014,18.0,0.0,31.8,52.27,1005.8,2017-03-18T18:39:24+01:00,24.6,216.0,4.5,2.1
98750,2017-03-18T18:30:00,50.068779,8.64629,,0.0,,,,,,,,
6849,2017-03-18T18:30:00,50.735278,-1.838333,12.8,0.0,88.0,78.97,,2017-03-18T18:17:21Z,10.0,258.0,22.9,14.1
405657,2017-03-18T18:30:00,42.837167,-2.688294,12.9,0.0,25.0,65.13,,2017-03-18T19:20:49+01:00,10.0,16.0,16.2,14.3
256031,2017-03-18T20:00:00,44.897222,-0.561667,9.9,0.0,44.1,75.93,1025.1,2017-03-18T19:12:16+01:00,24.2,302.0,16.5,7.6
256020,2017-03-18T20:00:00,48.6955,6.210687,10.0,0.0,100.0,92.68,1015.5,2017-03-18T18:45:07+01:00,10.6,230.0,31.7,18.4
256053,2017-03-18T20:00:00,47.4695,-0.55402,11.4,0.0,0.8,83.48,1021.4,2017-03-18T19:12:13+01:00,19.9,250.0,35.2,16.5
256042,2017-03-18T20:00:00,43.59884,1.43786,10.7,0.0,0.0,66.79,1024.2,2017-03-18T19:04:17+01:00,25.5,267.0,11.9,8.7
302051,2017-03-18T20:45:00,45.478025,9.124206,13.9,0.0,0.0,68.34,,2017-03-18T18:33:29+01:00,,268.0,,18.9
405665,2017-03-18T20:45:00,37.356483,-5.981768,21.1,0.0,,36.26,,2017-03-18T19:34:04+01:00,10.0,141.0,7.2,2.5
405674,2017-03-19T12:00:00,40.3404,-3.7607,18.6,0.0,0.0,29.99,1018.5,2017-03-19T19:26:11+01:00,10.8,356.0,,0.1
302053,2017-03-19T12:30:00,43.726389,10.955,17.6,0.0,56.3,63.29,,2017-03-19T18:27:24+01:00,10.0,219.0,4.7,0.8
6860,2017-03-19T13:00:00,54.578333,-1.216944,12.7,0.0,55.8,78.07,998.3,2017-03-19T18:16:48Z,40.9,265.0,63.3,40.9
302061,2017-03-19T15:00:00,39.22977,9.12129,20.0,0.0,27.2,59.46,,2017-03-19T18:34:35+01:00,10.0,294.0,30.6,16.8
302059,2017-03-19T15:00:00,44.416431,8.952428,15.4,0.0,65.6,81.14,1013.0,2017-03-19T18:35:27+01:00,7.0,178.0,7.9,2.5
302057,2017-03-19T15:00:00,39.079167,17.116667,10.7,0.0,14.1,75.46,1014.4,2017-03-19T18:02:35+01:00,13.7,277.0,,33.0
302063,2017-03-19T15:00:00,45.708889,9.680833,18.0,0.0,49.6,59.35,1010.4,2017-03-19T18:32:35+01:00,10.0,204.0,24.5,7.6
302055,2017-03-19T15:00:00,44.492314,11.309667,17.9,0.0,0.9,59.6,1012.2,2017-03-19T18:26:01+01:00,8.1,39.0,,9.3
256064,2017-03-19T15:00:00,49.179461,-0.396767,12.8,0.0,74.4,68.61,1015.3,2017-03-19T19:13:07+01:00,29.7,260.0,57.3,29.5
6870,2017-03-19T15:15:00,51.390098,0.021055,14.1,0.0,64.6,64.01,1008.3,2017-03-19T18:11:35Z,40.1,251.0,54.8,28.8
98759,2017-03-19T15:30:00,50.001053,8.245478,15.0,0.0,25.0,72.03,,2017-03-19T18:38:34+01:00,10.0,250.0,,22.3
405683,2017-03-19T16:15:00,40.40483,-3.72174,22.7,0.0,1.9,24.79,1013.1,2017-03-19T19:26:02+01:00,35.3,196.0,,5.4
256076,2017-03-19T17:00:00,47.324383,5.068342,15.1,0.0,56.8,63.42,1016.0,2017-03-19T18:51:08+01:00,33.8,248.0,25.8,12.9
